lat,lng,iso2,population
30.1706,-81.7041,US,8824
41.5,-5,ES,8762
32.7333,-9.0167,MA,7770
14.5715,79.4075,IN,8588
45.9733,24.6172,RO,8732
48.3842,28.8625,UA,8788
47.6075,15.6731,AT,8654
16.9047,77.0661,IN,8554
50.602,15.3356,CZ,8311
-6.1058,-35.7128,BR,8768
-14.5469,-41.94,BR,8805
-51.5361,-72.3361,AR,8814
39.8432,-82.8121,US,8818
39.4228,-74.4944,US,8818
54.6614,9.9311,DE,8619
50.4731,2.7181,FR,8036
43.335,-73.6824,US,8817
26.6932,-80.0406,US,8816
45.5969,9.0183,IT,7827
43.5983,5.4825,FR,8406
45.95,12.85,IT,8404
19.9908,-75.152,CU,8790
40.1297,-76.6227,US,8814
46.1353,41.9656,RU,8798
16.4832,80.5749,IN,7918
58.1167,30.3167,RU,8803
37.9108,114.0749,CN,8707
47.0292,18.0219,HU,8640
52.8667,7.9333,DE,8727
-20.9028,-49.2678,BR,8767
50.9636,3.4153,BE,8484
43.9615,-69.9588,US,8810
16.3997,103.3678,TH,8666
49.6409,18.145,CZ,8428
46.7928,-2.0603,FR,8668
17.7694,102.1435,TH,8742
33.05,-7.1833,MA,8703
17.3333,120.45,PH,8381
64.125,29.5167,FI,8806
34.6039,-4.7889,MA,8705
52.1167,7.0997,DE,8681
27.3711,-82.5177,US,8806
34.8392,-2.8669,MA,8788
50.7172,6.3797,DE,8706
0.9706,-77.5208,CO,8701
14.4267,78.7618,IN,8661
50.4231,9.5658,DE,8629
47.5877,8.2933,CH,8476
41.3936,-79.8425,US,8802
38.6309,-90.3333,US,8801
45.3833,7.95,IT,8796
-36.3833,145.35,AU,7942
29.7,-9.0667,MA,8773
41.5923,-73.0858,US,8799
12.25,-83.75,NI,8790
45.4333,-76.35,CA,8795
28.1889,30.7694,EG,7387
32.844,-86.623,US,8794
51.3469,12.5383,DE,8265
46.2167,7.3,CH,8691
45.8944,12.5886,IT,8426
51.2667,9.9667,DE,8675
41.5833,-4.5833,ES,8648
49.8789,12.3369,DE,8707
48.8275,8.2544,DE,8330
56.1167,47.7167,RU,8755
51.1806,5.8964,NL,8295
60.0333,37.7833,RU,8786
45.1517,5.3197,FR,7791
46.4533,24.2333,RO,8705
6.815,-73.2683,CO,8762
41.0992,-74.099,US,8786
53.541,-2.728,GB,7376
52.6833,-1.9666,GB,7479
16.4808,81.2433,IN,8333
40.4398,-75.3456,US,8784
47.75,11.85,DE,8406
50,9.0667,DE,8193
67.4149,26.5907,FI,8782
43.6608,3.9103,FR,6800
43.9544,4.7667,FR,8311
41.8425,-73.9936,US,8782
51.3581,4.8628,BE,8588
-31.5578,-53.6728,BR,8771
44.9,-76.0167,CA,8780
42.0934,-72.3261,US,8779
28.9931,-82.4595,US,8779
15.3483,76.2473,IN,8449
27.9355,73.2942,IN,8162
46.8356,26.5117,RO,8593
17.3,121.2333,PH,8746
35.7689,137.9442,JP,8616
52.1117,8.1606,DE,8317
49.1589,5.8772,FR,8245
43.3303,11.7308,IT,8675
34.5089,48.6867,IR,8685
35.7878,-5.4678,MA,8706
41.1244,44.2819,AM,8700
51.3,11.8,DE,8681
39.0158,-74.9349,US,8769
48.8972,-0.1975,FR,8086
-32.9111,-68.79,AR,6875
49.1064,11.4394,DE,8702
41.5221,-87.8033,US,8768
47.8672,-4.2231,FR,8310
29.3138,-96.1044,US,8765
39.0886,-108.6583,US,8765
42.9701,-73.6885,US,8764
47.8167,21.5,HU,8677
39.0188,-77.0785,US,8763
51.5831,14,DE,8655
51.9033,11.7758,DE,8609
40.2643,-80.1868,US,8760
13.7833,124.3833,PH,8712
45.6667,11.6,IT,8457
39.0091,-84.5604,US,8759
35.5114,-5.4264,MA,8499
45.1561,5.6797,FR,7783
33.1017,-98.5778,US,8755
37.1,15.1167,IT,8130
50.9697,13.1253,DE,8588
60.7884,25.0247,FI,8729
34.4909,-89.0201,US,8753
36.6664,4.6972,DZ,8547
41.7981,-87.9569,US,8752
34.8164,-114.6189,US,8752
44.0125,4.4197,FR,8420
49.1533,8.5842,DE,8048
44.8097,-0.7836,FR,8678
48.1267,22.3183,HU,8618
57.7667,29.55,RU,8743
53.9833,123.9333,RU,8746
45.2667,10.7667,IT,8610
46.8942,15.2639,AT,8653
-17.6878,-40.1089,BR,8735
4.7903,-73.6633,CO,8720
48.9658,12.1669,DE,8406
-21.685,-48.0839,BR,8687
50.4531,14.3743,CZ,8584
59.9333,60.05,RU,8722
38.0631,-0.8956,ES,6994
58.5667,57.8333,RU,8732
48.8661,9.0319,DE,8086
39.7335,-75.1306,US,8741
41.7723,-89.6928,US,8740
46.075,25.6,RO,8672
54.3722,10.2081,DE,8183
36.4778,4.6333,DZ,8602
40.3719,-75.292,US,8738
39.6627,-75.0782,US,8738
-33.3817,148.0011,AU,8432
37.3505,-108.5766,US,8736
38.3553,-87.5784,US,8733
17.4106,82.7161,IN,7603
50.25,23.6167,UA,8647
48.4339,-4.6214,FR,8122
38.7285,-88.0838,US,8732
33.3716,-97.1677,US,8732
23.42,87.12,IN,8708
51.9935,9.1206,DE,8587
13.8005,100.1869,TH,8226
39.0433,-76.4471,US,8729
49.2833,19.8833,PL,8661
49.7149,8.8396,DE,8581
45.2669,15.2248,HR,8712
48.6922,10.0642,DE,8623
47.9597,23.8669,UA,8632
48.7081,2.3628,FR,7503
-14.9683,-48.92,BR,8716
42.9136,-76.7904,US,8724
29.4611,-98.3861,US,8723
46.75,-71.7,CA,8723
50.6667,8.7167,DE,8423
45.9222,6.8689,FR,8648
9.9369,126.0886,PH,8519
-16.8833,145.7,AU,8645
47.4772,22.5833,RO,8631
47.0239,21.1678,HU,8680
47.05,16.0833,AT,8549
19.8167,-98.6,MX,8662
48.9584,20.5177,SK,8698
-28.25,-54.0119,BR,8701
52.5167,8.0667,DE,8621
41.5409,-87.6116,US,8715
-37.05,143.735,AU,7921
37.613,-77.5065,US,8714
17.4567,79.6258,IN,8379
32.0868,-81.1773,US,8713
-22.7678,-46.2208,BR,8664
45.3167,9.0167,IT,8680
50.8086,7.8833,DE,8498
43.6611,4.0128,FR,7708
42.3475,27.1789,BG,8699
41.9906,24.0902,BG,8651
43.206,13.6721,IT,8218
33.7561,99.65,CN,8706
34.2486,-117.289,US,8709
39.1175,-90.3271,US,8708
51.6558,-0.749,GB,8362
49.0378,2.2133,FR,7528
45.5333,-74.65,CA,8706
26.0978,87.9976,IN,7802
48.2503,14.6336,AT,8388
43.0167,11.95,IT,8558
51.7496,14.2457,DE,8622
-32.5894,19.0147,ZA,7177
42.6047,-73.9413,US,8704
48.1622,21.205,HU,8473
42.9833,12.6667,IT,8565
11.3333,125.5833,PH,8531
50.7667,12.0667,DE,8472
41.9916,-72.5965,US,8701
52.5553,7.9472,DE,8501
44.8167,10.5667,IT,8459
43.5967,6.9333,FR,7992
48.15,11.7333,DE,7526
48.7,21.65,SK,8441
42.2894,12.2147,IT,8537
52.7161,56.6244,RU,8690
36.022,139.6543,JP,6731
37.8445,-94.3492,US,8699
45.1333,-71.8,CA,8698
38.5973,-90.448,US,8697
37.7263,-89.8759,US,8696
35.2366,-106.6191,US,8696
39.8327,-75.8155,US,8696
58.419,14.158,SE,8614
-5.125,-35.6389,BR,8670
50.8667,5.3833,BE,8446
37.8915,-85.9636,US,8695
41.88,-71.5549,US,8695
42.724,-70.9821,US,8695
41.0353,-74.0423,US,8694
28.6484,-81.3458,US,8694
16.9667,82.1667,IN,8162
39.5499,8.7916,IT,8594
49.0667,142.0333,RU,8687
40.054,-74.9117,US,8692
-20.1078,-41.925,BR,8667
29.5782,-10.034,MA,8162
20.75,73.07,IN,6953
53.7333,14.0333,DE,8591
43.6864,7.1039,FR,7887
51.36,-0.342,GB,7168
16.123,77.696,IN,8355
49.7881,7.4572,DE,8193
42.5658,47.5631,RU,8627
43.2142,-3.1311,ES,8416
44.975,24.2311,RO,8451
42.3848,-71.9673,US,8685
47.0102,-123.5857,US,8685
51.1167,3.5667,BE,8466
-27.105,-51.2469,BR,8662
46.9108,26.0911,RO,8626
38.8061,-94.2655,US,8683
-28.5608,-51.9778,BR,8651
49.0833,32.6667,UA,8658
38.3167,-4.6167,ES,8662
40.2333,15.2667,IT,8352
47.0497,9.4167,CH,8620
43.2439,0.0967,FR,7849
16.416,75.4376,IN,8380
49.4667,6.3667,DE,8566
31.3101,-86.4781,US,8680
50.8333,5.1036,BE,8498
16.4906,-95.0444,MX,8575
50.4763,16.093,CZ,8332
-19.125,-44.3208,BR,8667
17.528,79.5052,IN,8313
49.9667,24.6167,UA,8624
45.1833,11.0667,IT,8457
43.0196,-78.5223,US,8675
30.2398,-92.0947,US,8675
48.9067,37.0131,UA,8660
47.4167,21.1667,HU,8636
40.0168,-74.8213,US,8672
43.9167,-80.8667,CA,8671
46.8,18.9167,HU,8593
50.5572,5.9642,BE,8590
45.9667,12.7667,IT,8483
39.2639,-119.9453,US,8669
40.5391,-79.9735,US,8669
40.9625,-91.5452,US,8668
40.9405,-73.9596,US,8668
35.8824,-119.2715,US,8668
49.1919,-98.1006,CA,8668
16.7804,-90.12,GT,8646
53.9543,14.1672,DE,8443
36.6982,137.8619,JP,8621
42.2313,-88.0623,US,8666
45.3167,11.3833,IT,8468
44.95,7.5,IT,8639
50.6586,11.4419,DE,8513
39.7,-8.2833,PT,8619
62.3564,5.8539,NO,8575
45.7853,12.0042,IT,8000
43.7072,10.6206,IT,8377
-21.8878,-49.225,BR,8640
44.0043,-73.1223,US,8661
41.6338,-73.9903,US,8660
38.35,35.0867,TR,8647
45.5617,8.1117,IT,7738
33.0333,-7.05,MA,8582
48.6417,2.2297,FR,8171
39.5386,-0.3567,ES,7502
45.3667,8.1667,IT,8496
48.0503,23.4894,UA,8562
50.5167,4.6,BE,8420
46.9863,-123.9022,US,8655
22.1623,88.3602,IN,6777
37.1667,15.0333,IT,8561
14.5942,80.0297,IN,8177
11.25,124.75,PH,7656
39.4138,-74.3787,US,8650
53.7667,12.5667,DE,8470
-22.3328,-45.0919,BR,8623
-21.5167,-48.3939,BR,8592
46.7686,-1.5083,FR,8530
41.5283,2.3692,ES,7567
38.1005,-78.9687,US,8647
34.2665,-77.8659,US,8647
44.9124,10.9826,IT,8440
32.6434,-97.2173,US,8645
52.1608,11.7178,DE,8430
14.0219,100.1719,TH,8429
17.683,78.37,IN,8032
10.7428,-74.9758,CO,8561
43.3611,-4.0864,ES,8382
52.1461,7.9739,DE,8527
33.2,-7.5,MA,8559
21.0733,-89.5208,MX,7173
18.3356,-66.9949,PR,8640
40.4127,-74.2365,US,8640
50.0167,29.0167,UA,8606
51.1756,0.3955,GB,8263
31.6289,-103.0403,US,8639
50.4167,8.0333,DE,8155
21.8611,87.948,IN,7471
50.5925,9.5423,DE,8521
39.3575,9.0083,IT,8318
15.3333,39.0619,ER,8600
40.2916,9.5876,IT,8596
48.5019,-4.4261,FR,8465
-23.465,-50.7608,BR,8626
48.495,-2.7175,FR,7776
49.7112,10.8935,DE,8366
41.8298,-81.0511,US,8630
16.4144,-3.6708,ML,8456
55.4,49.55,RU,8604
13.6806,8.5292,NE,8554
47.5272,-2.7697,FR,8487
49.8556,8.3603,DE,7562
43.292,-89.7353,US,8627
58.8333,36.4333,RU,8622
5.8575,-73.9656,CO,8596
48.2728,24.3747,UA,8579
51.2583,12.1417,DE,8546
34.9967,-81.234,US,8623
13.8994,78.4203,IN,8416
2.0528,-50.7928,BR,8622
42.8821,-71.1709,US,8621
40.054,-111.672,US,8621
50.7,-1.93,GB,8620
48.7058,2.0719,FR,7810
42.925,10.9083,IT,8567
41.6311,-111.8418,US,8619
37.0878,-81.808,US,8618
40.5908,8.5695,IT,8541
50.0681,9.0067,DE,7877
34.7167,-2.5833,MA,8605
41.8692,-0.7881,ES,8591
51.8831,9.1831,DE,8475
38.6378,-90.3815,US,8616
44.1274,-69.1369,US,8616
53.95,37.7,RU,8541
49.9833,7.5167,DE,7950
58.8667,60.8,RU,8612
53.1569,-6.909,IE,7538
29.4828,-98.4682,US,8614
48.315,25.0953,UA,8522
51.3014,16.9147,PL,8476
40.3822,17.3343,IT,8085
51.4481,14.0997,DE,8411
43.5372,4.1367,FR,8457
40.1086,-75.4982,US,8611
30.0741,-90.5557,US,8611
31.9283,131.0078,JP,8511
51.8,12.0167,DE,8549
47.0966,-122.2111,US,8610
45.7167,12.4667,IT,8352
36.125,-111.2468,US,8609
44.0167,-80.0667,CA,8609
49.1556,8.2936,DE,8121
49.0833,9.2667,DE,8304
-6.3689,-35.0078,BR,8573
-6.9928,-41.1378,BR,8592
38.3792,-0.7303,ES,8500
63.6528,26.6194,FI,8600
5.5297,-74.1044,CO,8548
35.1449,-85.3457,US,8606
39.7931,-105.1712,US,8606
17.475,103.4569,TH,8486
-20.745,-46.8608,BR,8566
49.6065,6.9694,DE,8477
39.6794,-0.2206,ES,6812
41.0319,-73.5827,US,8604
39.9282,-122.182,US,8604
46.9228,-0.7497,FR,8533
35.1333,-3.0333,MA,8417
34.7609,32.4484,CY,7878
40.848,-81.7743,US,8603
50.0667,10.1831,DE,7804
17.9142,102.2403,TH,8564
43.5667,4.1925,FR,8456
15.739,80.08,IN,8279
40.0364,-75.7505,US,8601
-23.47,-52.5528,BR,8549
43.7204,26.8281,BG,8545
-16.2008,-49.6078,BR,8575
40.5,16.45,IT,8593
-6.4428,-37.6508,BR,8563
38.9949,-84.6017,US,8595
45.3489,10.3458,IT,8543
37.2959,-78.4002,US,8594
49.5592,11.3431,DE,8423
50.7825,7.735,DE,8354
45.5833,10.25,IT,7433
42.7311,2.9333,FR,7310
-11.9789,-39.1039,BR,8553
40.5991,19.7359,AL,7657
45.7408,4.2258,FR,8252
46.4128,-0.2081,FR,7209
40.6838,-74.4878,US,8590
45.096,-123.3983,US,8590
-15.3419,-58.8658,BR,8582
42.6154,-6.417,ES,8455
41.2,-7.1333,PT,8572
40.2498,-75.5886,US,8588
47.9,12.3,DE,8377
51.5692,9.2411,DE,8523
43.547,12.6473,IT,8546
52.6833,13.2833,DE,8134
60.4417,-151.1972,US,8581
55.823,-3.804,GB,8570
41.7635,-87.9456,US,8579
-22.1678,-43.5858,BR,8561
-13.7778,-39.6839,BR,8514
17.97,78.04,IN,8212
39.55,44.0833,TR,8523
50.1678,40.3967,RU,8561
30.1713,-85.6089,US,8577
29.9904,-81.6807,US,8577
40.3676,-75.0031,US,8577
45.6,10.8,IT,8399
-6.6839,-39.7608,BR,8573
40.192,-74.7022,US,8576
-37.1383,175.5375,NZ,7293
20.9822,-89.2278,MX,6787
40.7977,-81.468,US,8575
53.95,9.7167,DE,8142
60.7167,22.6,FI,8562
10.2742,125.2584,PH,8429
22.8687,88.7088,IN,6989
42.4184,-88.0836,US,8573
51.1167,12.8167,DE,8472
16.558,79.309,IN,8393
34.367,-86.2638,US,8571
50.0833,8.9833,DE,7559
54.3694,56.1778,RU,8540
41.0529,-74.0499,US,8570
47.4533,8.5331,CH,7929
39.195,-106.8369,US,8569
38.3613,-120.9422,US,8568
42.8661,25.4919,BG,8529
4.9687,114.9458,BN,7293
41.4333,-8.4167,PT,7528
43.055,-2.335,ES,8367
42.843,-71.455,US,8566
30.7667,-110.8333,MX,6924
39.5611,8.9,IT,8464
18.0167,83.5667,IN,8071
28.5404,-82.3903,US,8564
16.0278,100.3792,TH,8448
48.6933,8.1786,DE,8105
35.485,24.013,GR,7553
52.234,13.6307,DE,8344
51.948,-3.391,GB,8250
41.831,-87.8169,US,8563
39.2297,-84.4816,US,8562
47.8814,7.7314,DE,8209
15.794,121.3,PH,8539
51,5.5833,BE,8190
37.8997,-88.9301,US,8561
23.4283,87.6976,IN,8313
44.7508,43.4369,RU,8544
16.8699,102.564,TH,8449
-8.5789,-41.4189,BR,8553
41.52,-5.3947,ES,8532
39.8431,141.7967,JP,8549
54.4,32.45,RU,8545
45.4694,10.6061,IT,8243
28.153,-80.5976,US,8557
50.2368,11.7159,DE,8413
26.7998,-80.068,US,8556
-39.4523,-72.7755,CL,8521
44.6303,11.2761,IT,8372
46.9281,7.1169,CH,8222
17.2764,-96.8825,MX,7024
33.0942,-96.5803,US,8553
52.5331,12.3331,DE,8368
35.6784,-97.7528,US,8551
47.4092,42.7575,RU,8544
54.325,29.1361,BY,8540
45.6858,9.7678,IT,8244
46.1833,8.8167,CH,7303
36.6831,-76.9386,US,8549
51.165,13.6794,DE,8368
-13.4508,-39.9408,BR,8519
39.35,-3.3667,ES,8510
57.9066,14.0856,SE,8516
51.8089,10.2368,DE,8344
49,131.05,RU,8540
25.3159,87.8785,IN,7310
48.7725,37.5506,UA,8034
17.4708,78.7946,IN,8320
35.7155,-81.217,US,8540
50.7492,5.1328,BE,8391
41.5775,19.6922,AL,8282
50.65,3.9167,BE,8407
32.5407,-86.2052,US,8538
43.3875,4.8044,FR,8423
50.6214,12.7317,DE,8267
40.6722,14.7278,IT,7726
48.9975,-123.8203,CA,8537
-23.8708,-52.8758,BR,8533
18.3975,79.3878,IN,7920
60.8792,21.6931,FI,8520
47.9284,-97.0138,US,8535
17.082,81.988,IN,7983
40.0854,-74.7149,US,8533
44.37,-64.52,CA,8532
35.25,-5.1833,MA,8481
47.9414,10.2994,DE,8381
39.3112,8.9703,IT,8234
47.9606,-1.4992,FR,8329
-23.0053,-53.1878,BR,8523
15.6774,76.7754,IN,8260
-21.0283,-51.2067,BR,8525
37.8211,-90.505,US,8529
43.7978,-70.1719,US,8529
-15.1428,-49.5708,BR,8508
47.9928,9.1125,DE,8418
17.1667,121.0333,PH,8427
56.1282,-3.3111,GB,7320
43.6766,12.645,IT,8482
45.6735,-108.7707,US,8526
39.2273,-76.459,US,8526
40.9964,19.5327,AL,8445
48.5117,14.5061,AT,7909
40.0249,-77.546,US,8523
47.9675,11.3558,DE,8296
47.9961,-4.0225,FR,8313
51.75,4.1,NL,8408
44.8344,8.0647,IT,8347
40.2074,-74.78,US,8521
41.7849,-107.2265,US,8521
43.3075,-4.2325,ES,8273
33.6833,-4.8167,MA,8501
46.8403,27.4417,RO,8380
30.9925,-7.8167,MA,8489
46.6975,-1.9444,FR,7759
18.7667,83.8833,IN,8209
-30.3317,149.7678,AU,7606
40.8507,-74.6596,US,8514
52.2972,4.9117,NL,8200
41.0587,14.5592,IT,8390
40.0468,-74.4852,US,8513
17.1907,79.4468,IN,8193
38.2333,15.4333,IT,8469
36.393,-100.7976,US,8512
54.1833,10.0167,DE,7749
15.9167,79.3667,IN,8271
22.0528,88.2911,IN,6982
40.9733,-73.9604,US,8511
47.2381,-1.3492,FR,8327
-9.8333,-35.9,BR,8401
23.475,87.223,IN,7918
43.0005,-84.5555,US,8510
50.5667,5.6833,BE,8172
33.7808,-5.7822,MA,8486
23.2091,87.6983,IN,7717
46.6024,-120.4482,US,8507
47.8234,12.6434,DE,8355
-26.4558,-48.6119,BR,8430
49.8431,8.1156,DE,8027
-28.2617,153.5769,AU,7464
39.6506,-78.9269,US,8505
12.3667,76.95,IN,8268
47.2828,19.0661,HU,8141
42.6819,2.7933,FR,7753
-9.2544,-35.2578,BR,8403
35.9224,-78.4656,US,8501
49.2161,29.0561,UA,8463
33.2242,-6.1981,MA,8490
45.4167,12.25,IT,7635
45.4878,4.4503,FR,7856
41.8478,60.93,UZ,8488
22.4977,88.0649,IN,6729
55.95,97.8167,RU,8497
-31.7239,-65.005,AR,8487
16.626,81.289,IN,8325
36.6,30.55,TR,8449
49.0792,12.8847,DE,8364
50.5833,8.6333,DE,7764
47.1,20.75,HU,8462
48.8461,8.5889,DE,8206
34.6643,-88.5684,US,8497
35.4605,-94.807,US,8497
44.4667,11.95,IT,8164
48.7667,11.6167,DE,8312
51.1951,33.8262,UA,8476
39.9687,-76.6759,US,8495
34.7344,-4.0947,MA,8434
40.5183,140.5678,JP,8442
42.3347,12.3003,IT,8256
57.2401,-135.3153,US,8493
45.3258,10.0758,IT,8175
17.1528,79.6861,IN,8016
32.6025,51.4969,IR,7670
39.0167,-7.0667,PT,8456
34.495,-91.5485,US,8490
54.9667,49.0333,RU,8476
34.5856,50.9072,IR,8368
43.2608,27.8159,BG,8064
42.7381,-8.6603,ES,8317
46.2922,7.8828,CH,7891
38.8486,35.8592,TR,8467
64.467,11.494,NO,8471
16.3111,80.491,IN,7966
40.3,18.1667,IT,8169
47.1436,-1.6889,FR,7914
17.1151,103.0186,TH,8341
42.3465,-73.8624,US,8485
47.3537,21.5718,HU,8403
42.545,-78.7075,US,8484
39.5659,-74.3831,US,8484
42.8044,-73.6917,US,8484
42.2363,-70.8189,US,8484
22.9113,88.5345,IN,6659
51.0062,6.4248,DE,8361
35.1062,33.4195,CY,8235
-20.6669,-42.5208,BR,8453
-25.0578,-53.8769,BR,8454
46.525,19.2547,HU,8406
39.9809,-76.2705,US,8478
47.3181,-2.1892,FR,7926
39.2365,-76.6659,US,8477
49.25,11.2333,DE,8337
-12.9458,-39.5219,BR,8434
32.0091,-97.1151,US,8476
47.1343,-122.3468,US,8475
12.2833,125.2333,PH,8439
45.7769,8.8869,IT,7425
31.9495,-110.7836,US,8470
-12.9308,-49.8258,BR,8467
49.7303,5.6464,BE,8387
40.3833,18.05,IT,8024
14.8644,78.3658,IN,8337
43.2564,5.5644,FR,6564
55.677,-4.065,GB,7350
36.6206,29.1142,TR,8386
40.7976,-75.3281,US,8466
43.7114,-116.6155,US,8466
47.6831,6.4967,FR,8131
-20.2878,-50.4008,BR,8462
48.765,0.6275,FR,8019
44.7931,-1.1464,FR,8374
4.7897,-71.3392,CO,8460
41,16.6833,IT,8352
32.7986,-5.3225,MA,7021
13.9203,99.7667,TH,8093
31.5525,25.1575,EG,8445
54.3667,18.5667,PL,7433
49.2528,6.0458,FR,7662
34.7204,-87.7035,US,8461
57.8556,45.7811,RU,8455
41.1113,-75.5211,US,8459
42.5806,-84.4427,US,8458
48.0447,-1.6003,FR,8049
51.6288,9.9359,DE,8304
16.892,80.287,IN,8062
51.1992,-100.0633,CA,8457
31.1697,-6.8042,MA,8448
50.6908,2.9092,FR,7770
35.8254,-88.9043,US,8456
49.6564,11.0328,DE,7794
42.0812,-76.4982,US,8455
46.6869,-1.0506,FR,8354
49.9797,9.0639,DE,8029
16.6303,80.5828,IN,8067
45.6376,11.7522,IT,8061
48.5286,24.6236,UA,8386
-17.7828,-40.2478,BR,8412
40.3227,-76.5867,US,8451
50.6222,12.5256,DE,8242
45.5333,-73.2167,CA,8450
51.9667,11.8667,DE,8394
47.3528,8.34,CH,7765
46.6175,-111.9186,US,8448
-29.6919,-54.6789,BR,8440
38.531,-90.4087,US,8447
12.2228,76.5714,IN,6655
34.0981,-5.4161,MA,8350
42.6284,-73.5477,US,8446
31.3399,74.9537,IN,7785
49.8644,26.0782,UA,8401
38.0405,-78.5163,US,8444
47.2747,8.3417,CH,7810
45.9333,8.4333,IT,7887
48.1833,15.9,AT,8281
34.5406,-4.7294,MA,8317
43.8556,-70.1009,US,8439
47.7747,12.0071,DE,8294
49.7225,8.6139,DE,7171
44.6836,-1.0133,FR,8336
30.1601,-93.2611,US,8437
9.4949,-82.6117,PA,8387
30.7436,-8.7633,MA,8388
54.9056,70.4439,KZ,8433
52.5592,31.1808,BY,8426
37.5729,29.071,TR,8408
-26.3939,-53.0778,BR,8418
14.0061,78.1758,IN,8023
30.8209,-95.1111,US,8435
43.5333,-6.7167,ES,8302
50.85,4.8333,BE,8167
50.4306,2.8728,FR,6646
45.2456,28.1231,RO,8245
49.3992,17.674,CZ,8129
13.5,-89.0833,SV,7707
39.9433,-3.9878,ES,8225
-15.9073,-44.3038,BR,8397
-6.77,-35.015,BR,8361
49.7847,-112.1508,CA,8428
15.766,77.326,IN,8147
-16.21,-52.1719,BR,8423
38.2397,32.2114,TR,8398
40.0017,-74.2595,US,8427
-28.36,-54.2678,BR,8411
14.3761,99.8922,TH,8237
49.5333,5.9,LU,7354
39.7458,-76.943,US,8425
43.4594,3.4228,FR,8148
44.0848,10.042,IT,8360
17.6588,79.4325,IN,7819
37.3671,-122.139,US,8423
49.5167,5.9333,LU,7826
17.0313,82.2462,IN,7624
16.2598,80.0106,IN,8047
32.8467,-7.1319,MA,8376
47.5125,20.1417,HU,8313
38.4333,56.2833,TM,8412
55.95,46.2,RU,8387
43.9167,10.75,IT,7924
45.9044,5.1944,FR,7848
48.9667,9.3975,DE,8187
38.0422,13.5503,IT,8340
37.1311,-113.6561,US,8417
40.2942,-74.925,US,8417
51.6675,6.275,DE,8281
51.8036,12.4064,DE,8344
15.5183,103.1921,TH,8308
40.7455,-86.7669,US,8416
44.7333,-81.2,CA,8416
48.0581,23.4164,UA,8288
47.4464,12.3919,AT,8272
49.3308,2.4653,FR,6951
24.6185,87.9484,IN,6756
53.5817,-116.4344,CA,8414
49.3467,12.3908,DE,8338
47.1333,27.7,RO,8126
49.0408,9.095,DE,8015
10.1664,40.6453,ET,8408
16.7167,81.55,IN,7719
42.4214,11.8719,IT,8369
40.8313,35.6479,TR,8332
34.2656,-77.7965,US,8408
48.4256,-4.5581,FR,7987
45.4667,9.5167,IT,8140
49.0239,9.3194,DE,8027
-10.7378,-36.8558,BR,8369
47.3646,8.5663,CH,7465
32.6267,51.4808,IR,8267
47.1956,8.7194,CH,7255
45.0435,7.7726,IT,8365
38.3342,-77.7599,US,8406
41.1484,-73.9456,US,8406
45.6833,8.8667,IT,7720
48.6667,11.4667,DE,8190
45.6369,5.1428,FR,7305
39.8782,-75.0085,US,8405
21.4734,-158.2103,US,8404
45.2381,5.8883,FR,7175
-9.4869,-44.5858,BR,8400
-16.9119,-49.4508,BR,8365
34.4987,-117.2683,US,8403
40.746,-73.0546,US,8402
65.8014,24.5444,FI,8388
63.2814,10.0553,NO,8367
52.65,9.8333,DE,8271
0.8839,-77.5039,CO,8384
40.06,-88.2552,US,8401
57.3167,43.1,RU,8378
47.5833,10.55,DE,8267
46.2967,19.3228,HU,8336
-17.2658,145.478,AU,7331
38.853,-77.3885,US,8399
42.0065,-83.945,US,8398
16.3785,80.6146,IN,7952
52.2167,11.8,DE,8293
41.6839,-73.5739,US,8396
42.4194,12.2342,IT,8290
14.8333,79.7,IN,8068
40.9628,-74.1844,US,8395
50.4372,3.0642,FR,7232
45.6833,9.4833,IT,8378
48.47,8.4994,DE,8061
39.6149,-87.6904,US,8394
50.5336,2.8072,FR,6545
47.4664,8.9997,CH,7767
52.4167,13.8167,DE,8327
44.4167,10.8,IT,8304
46.183,12.2791,IT,8250
47.4592,9.64,AT,7995
40.3833,17.9667,IT,8253
14.0207,-89.6471,SV,8232
13.8408,78.3056,IN,8216
45.0213,-84.6803,US,8388
27.8877,-97.1134,US,8388
48.8561,13.3969,DE,8256
42.8933,12.7617,IT,8363
46.7472,5.9072,FR,7989
16.074,99.8574,TH,8264
54.1333,11.75,DE,7896
42.133,-79.2361,US,8384
43.1605,26.812,BG,8276
41.5714,-75.5048,US,8383
34.3309,-86.4991,US,8383
-32.7419,-71.4839,CL,8314
43.2379,13.5946,IT,7984
-37.6547,144.437,AU,8372
17.285,103.2281,TH,8297
47.7144,7.6608,DE,8249
38.8302,-77.2713,US,8381
-12.48,-49.125,BR,8374
47.8653,2.2222,FR,8176
45.5786,12.3727,IT,8094
15.9167,-96.1667,MX,8362
47.9486,16.8431,AT,8235
40.1784,-74.8524,US,8379
49.451,14.36,CZ,8185
51.0393,-4.2104,GB,7489
-29.905,-51.76,BR,8361
48.7233,8.7939,DE,7962
-20.17,-42.5239,BR,8356
54.0167,10.5833,DE,8290
45.75,8.9,IT,7293
45,12.2167,IT,8271
17.35,-98.0333,MX,8352
50.7383,12.7464,DE,8013
48.6308,6.3022,FR,7466
41.5518,-81.4691,US,8373
45.8014,21.5133,RO,8336
-21.0078,-42.7178,BR,8343
-19.62,-41.6369,BR,8359
51.8,29.5,BY,8364
